Iup(max),[Trpn]max,"gb,Ca",gCaL,INaCa(max),"Ip,Ca(max)",[Cmdn]max,"tau,tr","Tref,a","TRPN50,a","nTm,a","nTRPN,a","kTRPN,a","rs,a","rw,a","Aeff,a","ku,a","beta1,a","beta0,a","gamma,s,a","gamma,w,a","phi,a","ca50,a","nu,a","mu,a"
0.0031241,0.0413192,0.00124464,0.0971603,1036.02,0.33708,0.0410179,172.345,116.969,0.458784,6.67233,2.15281,0.0719063,0.193136,0.600159,13.0282,1.14979,-2.88961,1.38889,0.0108768,0.589154,1.30545,0.604356,5.93591,11.4229
0.0072554,0.0604883,0.000905169,0.0942677,901.347,0.256975,0.0618313,238.768,166.363,0.501891,7.2499,1.59763,0.134356,0.327964,0.272551,36.3507,0.697132,-3.28803,2.8271,0.00878017,0.472144,1.47711,0.860228,5.27785,7.81304
0.00624694,0.0767216,0.0010287,0.145152,811.791,0.282583,0.0345747,216.11,66.3234,0.40275,4.79906,2.14627,0.0956272,0.260289,0.482636,26.997,1.02316,-2.36846,1.95617,0.00706649,0.440195,2.42805,0.723651,4.56281,6.49001
0.00392429,0.0389301,0.00146116,0.17781,1922.31,0.304054,0.0572946,200.732,112.81,0.512609,4.86425,2.33394,0.052557,0.27943,0.654066,25.3042,0.952371,-1.77652,3.40215,0.0100222,0.45202,1.23022,1.0283,6.0278,4.94499
0.00625524,0.0786973,0.000987882,0.103033,1366.09,0.327838,0.069419,230.069,143.729,0.465748,2.96852,2.69878,0.0996285,0.209291,0.55965,32.6446,0.919755,-3.59488,1.41248,0.00426939,0.493945,3.2478,0.97292,5.90252,4.69905
0.00460675,0.0398587,0.00139628,0.133568,2000.9,0.287549,0.060081,251.698,76.0506,0.438099,5.20379,2.71635,0.0986337,0.130179,0.531824,28.239,1.1715,-3.2908,1.24462,0.00767402,0.474795,3.14583,0.570621,6.14698,10.3301
0.0052819,0.0891646,0.00134382,0.0950427,1992.92,0.187924,0.026151,166.418,101.048,0.347324,7.01417,1.28387,0.0648608,0.180517,0.267838,19.5988,1.49552,-3.20578,2.06118,0.00896567,0.906726,1.27461,0.935394,6.17249,4.67406
0.0057678,0.0584166,0.00115032,0.159115,1121.8,0.341201,0.0532695,169.631,96.3714,0.48183,7.20933,1.87457,0.0961113,0.371229,0.584705,18.0297,1.09817,-3.11314,1.46752,0.0089148,0.310851,2.92457,0.569674,10.4831,9.24648
0.00358666,0.0688909,0.000595938,0.140992,2036.65,0.188407,0.0349899,219.48,103.582,0.323219,6.34009,1.68578,0.135524,0.148895,0.720641,29.0083,0.634613,-2.89044,1.61788,0.0064767,0.421925,3.2702,1.13095,10.3901,12.7813
0.00573311,0.061477,0.00163765,0.14899,2021.58,0.37154,0.030316,223.892,118.761,0.341342,5.37205,2.44028,0.0723859,0.258841,0.55645,31.9797,0.919498,-1.89658,3.0232,0.0105548,0.86914,1.29483,1.25101,8.91952,13.1047
0.00582029,0.0784497,0.000818262,0.164802,1204.65,0.201435,0.0623617,185.527,137.037,0.427122,3.72268,2.54411,0.098782,0.286835,0.281056,35.5339,0.829022,-2.53313,2.61294,0.0115229,0.361454,1.4413,0.571718,8.88104,6.46846
0.00405532,0.0640252,0.000986002,0.152102,991.531,0.396515,0.0505879,197.244,153.267,0.326807,7.18736,2.67351,0.0806841,0.342842,0.60891,20.4342,1.20763,-1.65046,3.05261,0.00711962,0.411077,1.89018,0.920151,7.21193,7.4795
0.0052673,0.0933681,0.0012577,0.123889,1981.49,0.310266,0.0280334,165.702,165.705,0.343262,6.99042,2.28976,0.134987,0.335194,0.380193,17.546,1.26102,-1.85227,2.7324,0.00475045,0.775449,1.53322,0.766423,6.78735,7.86533
0.00400161,0.0447377,0.000874135,0.11648,955.44,0.313913,0.0317771,265.124,122.982,0.481983,5.97198,2.77563,0.0693769,0.271689,0.445304,13.1624,1.08843,-1.74222,2.36802,0.00831986,0.592379,1.49805,0.613715,5.82447,8.47901
0.00739798,0.0741632,0.00107576,0.159433,1869.98,0.338143,0.0658221,263.896,138.691,0.365397,5.71088,2.65613,0.144383,0.159422,0.527328,19.1116,0.887623,-2.61844,1.18257,0.00438224,0.801388,2.52635,0.511615,5.15507,10.6578
0.00741948,0.10373,0.000828004,0.167544,2005.65,0.357709,0.0421216,184.091,77.9223,0.317089,4.24976,2.24301,0.0975189,0.34405,0.660221,13.6165,1.44696,-1.46958,2.72051,0.00915901,0.364616,3.22885,0.83147,6.28848,8.53416
0.00452446,0.0727914,0.000730675,0.170855,1713.86,0.179959,0.0470131,231.887,121.649,0.390131,2.86148,2.65262,0.0640575,0.21373,0.726535,30.1854,1.32395,-1.39859,1.40884,0.00890345,0.680889,1.23119,0.760126,4.64709,10.9403
0.00709127,0.099958,0.00154154,0.0624236,1325.02,0.207435,0.0341383,208.282,117.912,0.49795,6.29446,2.20465,0.115832,0.202669,0.288718,22.2602,1.24866,-3.57423,1.5757,0.00634136,0.531375,2.08376,0.710581,7.49156,7.51772
0.00716531,0.0981391,0.0015713,0.0643113,1446.61,0.36699,0.025652,265.695,136.12,0.505757,6.3825,2.07547,0.113565,0.347717,0.368923,18.1646,0.550085,-1.68394,1.73977,0.00846001,0.652361,1.81398,0.593108,6.62549,12.1176
0.00444315,0.0499775,0.000781907,0.151905,2390.03,0.191158,0.0699656,254.744,80.8016,0.317248,4.54356,2.09919,0.122788,0.322925,0.459466,28.4103,1.10148,-1.33911,1.24269,0.00820024,0.373371,3.1873,0.992865,9.59697,9.68932
0.00388494,0.0737789,0.00125168,0.154338,1940.08,0.339412,0.0335184,225.344,77.0865,0.323716,6.17658,1.8386,0.118294,0.158178,0.459292,32.0894,0.897087,-3.39128,1.37777,0.00805498,0.663262,1.99919,0.992538,3.78808,12.6376
0.00616286,0.0593546,0.00127206,0.160668,1986.35,0.342083,0.0277093,267.171,171.171,0.425255,3.23262,2.20248,0.111393,0.331707,0.737626,35.1073,1.49846,-2.26513,2.1646,0.00787171,0.886105,2.59835,0.954799,8.08404,9.32401
0.00715752,0.0919764,0.000786356,0.159311,1654.65,0.280796,0.0693896,126.611,148.966,0.355409,6.60866,1.18053,0.112852,0.206689,0.666032,31.6229,0.51816,-2.43746,1.81903,0.00446014,0.752251,3.17748,1.09348,7.33254,5.7374
0.00343005,0.0586051,0.00139515,0.141394,2229.48,0.23455,0.0351469,108.934,89.9538,0.177689,3.01181,2.0422,0.140344,0.336587,0.524547,34.6269,0.588587,-2.29189,2.57298,0.00862269,0.857539,2.08318,0.855244,6.77631,10.6356
0.00594431,0.0695374,0.000855179,0.112286,2008.89,0.175896,0.0386326,234.493,89.6009,0.357794,4.31921,1.54129,0.146499,0.284356,0.480528,26.8306,0.91039,-2.46185,1.64536,0.0120372,0.864558,2.86685,1.11098,3.75295,10.3189
0.00360538,0.0375984,0.00166641,0.172312,2074.7,0.288885,0.0475113,146.501,140.095,0.253397,5.63619,2.05732,0.0536728,0.180876,0.432106,27.5523,1.33865,-2.46708,1.58435,0.00872999,0.311264,1.58646,0.767569,10.1745,7.44966
0.00595184,0.0515611,0.000928156,0.140489,2321.6,0.223461,0.0364705,242.796,161.053,0.303658,4.26918,1.91655,0.137328,0.332775,0.730001,33.3208,1.27889,-1.3608,1.66332,0.0115084,0.746562,1.74769,1.25544,8.56958,13.1565
0.00675627,0.0601244,0.000969747,0.118291,1035.15,0.300236,0.0730861,123.181,168.815,0.320683,2.51103,1.92746,0.118428,0.234141,0.638335,18.0335,1.25245,-2.33738,2.92323,0.0118708,0.828005,1.92189,1.26378,4.16663,13.2615
0.00388826,0.0514555,0.000764787,0.1608,1499.69,0.330986,0.043637,258.268,112.746,0.179951,5.16751,2.69734,0.136974,0.213874,0.353271,19.7458,0.796858,-2.78189,2.79889,0.0122858,0.48803,2.66767,0.961869,5.44319,7.18485
0.00739015,0.0994956,0.000600073,0.131121,2118.73,0.190281,0.0573721,230.095,72.7203,0.324803,4.06275,2.13801,0.0752479,0.356518,0.529696,28.0971,1.2437,-2.2358,2.27716,0.00646793,0.44347,2.44763,0.79276,5.1879,6.91655
0.00487488,0.0835219,0.00127787,0.111027,1590.86,0.39161,0.0463598,97.8899,152.822,0.483947,3.90873,2.18933,0.128774,0.182872,0.703164,17.6698,1.03694,-3.3082,3.1714,0.00436708,0.686536,1.57165,0.725377,9.4768,5.54969
0.00624405,0.0804405,0.00133914,0.18008,1598.53,0.403083,0.0362349,126.6,144.971,0.469709,6.05481,1.79706,0.132406,0.284255,0.552802,33.5766,0.632867,-2.02267,1.80732,0.0109813,0.457375,2.82294,0.915233,10.0756,13.3109
0.00547288,0.0851684,0.000771433,0.137222,1666.68,0.166352,0.0332168,112.244,111.457,0.263815,3.80988,2.25271,0.125921,0.14485,0.391174,33.0984,0.900385,-3.25401,1.71671,0.00988013,0.845185,2.08402,0.734299,5.74483,9.13269
0.00597512,0.0629631,0.00115152,0.146026,1317.83,0.341301,0.0431977,173.536,78.5118,0.467213,4.58812,2.81623,0.0956337,0.319199,0.330595,18.3108,0.737032,-1.55025,2.27804,0.00516459,0.637454,2.67871,0.702987,4.07642,10.8398
0.00334065,0.0611975,0.00136445,0.11743,2147.22,0.170723,0.0355914,209.397,104.203,0.381964,5.25805,2.60062,0.129813,0.170464,0.521413,32.7626,0.610269,-2.41828,1.15625,0.0118039,0.700381,2.2899,0.946758,5.81212,8.97941
0.00700827,0.103295,0.000724046,0.153761,834.192,0.325374,0.0697616,243.631,127.071,0.346589,4.32848,2.26143,0.09159,0.190239,0.31189,24.6009,0.587538,-3.13215,2.53109,0.00434862,0.89741,1.39022,0.697442,9.88076,13.0574
0.00574235,0.0897584,0.000962463,0.110729,1181.66,0.198422,0.0525221,113.625,81.7663,0.36004,3.57804,2.47547,0.119103,0.139659,0.390112,27.4709,0.957701,-1.46097,2.0722,0.0118097,0.801681,1.57551,0.512094,4.35867,12.8306
0.00336043,0.0761746,0.00120558,0.164809,2133.96,0.330239,0.0309936,106.935,117.639,0.48835,5.45712,1.7346,0.125044,0.28626,0.742303,27.3701,1.46907,-1.85148,2.29282,0.00539485,0.705629,1.88281,1.11945,9.19698,12.8391
0.00338922,0.0482484,0.00145358,0.13163,1061.64,0.391271,0.0401099,150.692,173.719,0.25633,2.90444,1.81908,0.118267,0.350548,0.342035,19.9026,0.993931,-2.93011,1.42212,0.00960182,0.726728,2.59149,1.28869,4.28928,7.7657
0.00398337,0.0354831,0.0014606,0.0927803,1475.35,0.292332,0.0280925,198.52,67.9001,0.474071,6.48176,1.02702,0.0999907,0.259113,0.592905,29.8913,0.739155,-2.05458,2.16115,0.0118889,0.307822,3.15868,0.827556,6.95506,12.6549
0.00381116,0.0553136,0.000860095,0.163508,1217.69,0.399514,0.0573687,95.5651,82.4901,0.266056,3.05481,2.12942,0.136126,0.261442,0.299519,22.3754,1.42082,-2.06582,1.83296,0.00818736,0.83887,1.66779,0.782576,9.96247,4.66894
0.00687984,0.0731388,0.00166338,0.0893802,1890.62,0.222771,0.0386469,141.462,105.403,0.36017,6.69705,1.12985,0.11093,0.156495,0.555686,16.984,1.42062,-1.74249,1.42305,0.00826193,0.908225,1.76144,1.2819,7.10193,6.08513
0.00669337,0.0691755,0.00132597,0.126122,1757.73,0.363293,0.0396558,145.295,78.363,0.230138,5.35795,2.3036,0.143312,0.327659,0.516124,19.6649,0.739652,-3.40947,2.04458,0.0125803,0.418169,3.32292,0.985415,3.50039,11.3353
0.00330232,0.0480066,0.00140978,0.132167,1576.28,0.238798,0.0389542,262.727,143.088,0.355297,5.00716,2.72089,0.0658614,0.16729,0.561006,19.7077,0.750584,-3.3973,3.43978,0.00979074,0.566104,2.62628,0.949632,6.80668,8.08548
0.00331883,0.0573219,0.000992992,0.181265,1285.59,0.394871,0.0506905,252.178,78.7973,0.354113,7.37393,1.78307,0.084253,0.330928,0.256607,21.4062,1.41916,-1.98555,1.55463,0.00846302,0.642623,2.39492,0.921716,3.99382,8.02554
0.0061541,0.0831628,0.000979974,0.16492,2336.0,0.30462,0.0661763,260.67,158.386,0.337029,2.52859,1.93904,0.122472,0.223821,0.285644,30.7816,1.20722,-3.19486,1.67709,0.00813919,0.621665,2.68417,0.963619,4.71304,6.72834
0.00633095,0.047641,0.000970361,0.159444,1671.76,0.404016,0.0437702,249.692,143.008,0.34245,4.44947,1.82216,0.132877,0.171858,0.472093,27.954,0.937309,-2.17353,1.83994,0.00914366,0.62781,2.80511,0.832782,4.13811,11.4509
0.00469541,0.0422165,0.000965452,0.104919,1476.2,0.138489,0.0713585,98.069,169.688,0.352859,6.01242,2.48845,0.0619595,0.172023,0.66058,16.3367,1.25255,-3.40606,2.14849,0.00843106,0.791988,2.65435,0.778619,8.74502,4.77148
0.00660829,0.0521424,0.00138926,0.132026,2282.21,0.243165,0.067437,108.431,67.163,0.28202,5.87895,1.90738,0.0885084,0.155405,0.335045,19.4451,1.00073,-2.68862,2.21345,0.00839202,0.54588,1.92233,0.876625,7.53992,10.8924
0.00674158,0.103106,0.00079819,0.170268,1708.56,0.311441,0.0617493,175.165,166.95,0.524849,5.39162,2.73867,0.0907219,0.204623,0.668359,27.3114,0.881158,-1.69187,2.33368,0.00621613,0.379255,1.15796,0.910278,5.14456,11.716
0.00708831,0.098856,0.00120759,0.107855,1099.0,0.20106,0.0463235,265.47,116.024,0.515789,5.38635,1.38896,0.137966,0.150788,0.528464,26.2567,0.889828,-3.16011,1.33473,0.00531017,0.552042,2.26521,0.809096,7.14035,9.99198
0.00578931,0.0544963,0.00100246,0.113765,1070.37,0.312241,0.0274199,177.374,81.9409,0.392373,6.03619,1.03216,0.0762804,0.310433,0.667876,28.8389,0.872891,-3.06353,3.08323,0.0115612,0.309966,2.49399,0.771461,5.71794,10.9475
0.00582123,0.0919457,0.000592075,0.174158,1247.11,0.169668,0.064265,175.094,80.389,0.456586,3.11842,2.68151,0.100648,0.139774,0.699959,23.2501,1.19849,-3.56607,2.1257,0.00446725,0.882489,2.18091,1.07607,8.17796,6.5559
0.00716866,0.0443484,0.00107865,0.0987831,1603.02,0.217434,0.0701466,267.565,142.449,0.444189,3.401,1.96566,0.0830223,0.365969,0.270319,34.1223,0.98562,-3.43643,1.95205,0.00527399,0.472078,2.09926,0.693218,5.88665,7.30611
0.00390255,0.0503802,0.00157161,0.133323,1028.64,0.292441,0.0556179,218.441,120.439,0.419454,3.13826,2.03169,0.125587,0.363823,0.533108,26.6282,0.991468,-1.79945,2.72634,0.00955405,0.318192,2.94195,1.19861,8.41648,9.57493
0.00655985,0.0670424,0.000794008,0.166282,2035.26,0.398423,0.0257886,265.869,122.268,0.343543,6.12791,1.81091,0.141369,0.134047,0.385374,26.8661,1.04353,-3.07192,1.16348,0.0105722,0.92248,1.3373,0.81786,10.2235,6.50508
0.00475758,0.0551882,0.00145683,0.0885793,1855.05,0.166871,0.0469982,134.196,117.307,0.45071,3.45254,1.49408,0.135642,0.128053,0.579944,20.0562,1.12932,-3.4486,2.37628,0.00725248,0.476149,1.79993,1.11554,10.106,12.1382
0.00734479,0.0796207,0.00149431,0.142938,2217.28,0.290827,0.0307879,199.693,61.8218,0.455767,7.49691,2.66359,0.0875212,0.360984,0.563847,31.0555,0.549916,-1.48856,1.21787,0.00774998,0.363177,1.53308,0.712347,8.92831,7.27381
0.00527663,0.0488452,0.00129647,0.088657,1131.84,0.2609,0.0538084,100.337,138.094,0.440351,3.41235,2.85898,0.0985485,0.22876,0.371004,30.8813,0.916684,-2.45916,2.92474,0.00830327,0.351445,1.27414,0.532123,5.35699,11.4012
0.00363512,0.0661995,0.00123437,0.139139,1846.7,0.402761,0.0357123,145.945,109.508,0.322982,4.2686,2.16952,0.0950531,0.215579,0.478183,34.621,0.695466,-1.41143,2.29851,0.00530905,0.385048,1.1989,1.15517,4.22612,11.9316
0.00618472,0.102422,0.000934515,0.145419,878.388,0.226045,0.0366323,238.343,72.4921,0.373745,7.30249,2.7221,0.0883641,0.198242,0.622725,26.5549,0.509197,-1.48959,1.18887,0.00984474,0.468492,3.13886,0.899868,9.17351,12.5466
0.00527272,0.0807628,0.00083528,0.178257,1314.06,0.160201,0.0572,195.736,71.1424,0.396458,4.26379,1.94252,0.136806,0.267519,0.723012,21.7963,0.708148,-1.72418,2.09298,0.0117954,0.640593,1.41543,1.0611,8.29769,11.1308
0.00295108,0.0547133,0.00138594,0.181839,2068.77,0.209553,0.03981,165.512,143.689,0.351821,6.80191,2.62309,0.0602112,0.235843,0.547414,26.1501,1.06581,-2.75849,2.74843,0.00618394,0.62654,1.38912,0.962574,9.6782,7.86056
0.00370428,0.0531141,0.000684988,0.102419,1319.08,0.147013,0.0273812,261.47,129.791,0.351967,5.26403,1.84346,0.0660591,0.210138,0.320639,16.3871,1.05985,-2.82122,2.66179,0.00633926,0.722358,1.65571,1.14551,10.4131,13.4186
0.00282327,0.0550581,0.00153949,0.182795,1933.25,0.201663,0.0405108,169.373,72.5701,0.426888,3.63971,1.34126,0.147129,0.372687,0.614198,19.3607,1.01465,-1.87569,2.96212,0.0124537,0.428374,2.24437,1.25565,6.76024,12.6192
0.00377471,0.0474684,0.00147249,0.165366,2230.72,0.34239,0.0392003,167.472,82.4281,0.428411,5.53985,2.07146,0.128979,0.198792,0.639575,29.9172,0.731653,-1.28934,2.88868,0.00758587,0.834724,2.25547,0.857983,10.4353,7.40795
0.00734836,0.0950748,0.00166667,0.0647586,2365.89,0.202756,0.0281386,175.837,130.108,0.369721,7.12862,2.34715,0.0518502,0.188403,0.668185,22.7005,0.831442,-2.91427,1.46818,0.00901369,0.796971,2.49583,1.22827,8.53767,12.6662
0.00463303,0.0568106,0.00151842,0.0760098,1288.72,0.272742,0.0571053,128.913,139.347,0.463904,6.00912,1.29832,0.0761424,0.332395,0.3512,36.5725,0.901967,-3.12601,2.0574,0.00962598,0.404152,1.21646,0.672706,6.03767,5.38912
0.00469369,0.0465566,0.00149002,0.125186,1499.89,0.180129,0.0500019,254.001,165.903,0.390412,6.16156,2.26797,0.140339,0.310857,0.363482,22.6394,0.666058,-3.3582,2.83284,0.00599363,0.371156,1.20888,1.2192,8.47914,8.79536
0.00724871,0.082531,0.0013034,0.174773,2235.84,0.408969,0.0636428,96.4132,123.806,0.463026,3.10315,1.1107,0.0560931,0.20377,0.46879,37.1606,0.602833,-2.10225,3.14634,0.011967,0.582183,1.18294,1.03204,9.11049,6.98728
0.00586936,0.0682399,0.00146269,0.0851542,1041.08,0.199709,0.0433236,103.107,76.8975,0.312369,7.39328,2.83905,0.0835603,0.196801,0.508105,25.7089,1.16399,-2.48335,2.37289,0.00956287,0.421532,2.37567,1.01336,8.03503,12.1457
0.00499722,0.0682144,0.00139208,0.114618,1869.7,0.296516,0.0521556,172.543,127.78,0.437471,7.02112,1.78406,0.123624,0.304779,0.521184,36.5824,0.520185,-3.48448,1.77065,0.00462125,0.788815,1.43001,1.12231,4.77914,12.2675
0.00426298,0.0650186,0.000625508,0.175412,1738.12,0.344581,0.0640783,121.815,83.0933,0.325248,6.89769,2.98828,0.139444,0.323071,0.666498,37.4177,1.49529,-2.50079,3.44094,0.0114376,0.699493,2.69105,0.467897,6.23818,13.4517
0.00666386,0.083289,0.00139255,0.0723905,1188.47,0.141306,0.0403977,94.1477,127.855,0.365125,3.6993,2.63028,0.0521102,0.302151,0.402588,32.6425,1.0118,-1.80538,1.86718,0.0126108,0.791896,3.34032,0.659468,8.7235,12.0094
0.00590894,0.0734214,0.00136982,0.121278,1487.7,0.343379,0.0631535,193.583,84.3419,0.475884,4.43776,2.34951,0.10467,0.249644,0.685265,37.1374,1.41762,-2.95278,1.30834,0.0096722,0.804778,2.99769,1.2495,8.21881,11.8138
0.00745883,0.0599456,0.000838369,0.12884,1111.5,0.302635,0.0694816,152.284,86.3723,0.2245,5.44555,2.76973,0.0508013,0.32952,0.62121,32.102,1.29795,-1.83623,2.35728,0.00824597,0.634875,1.23998,0.773102,9.12041,8.46121
0.00719834,0.0888227,0.00121793,0.0982293,2394.05,0.148553,0.0512845,259.793,167.564,0.36441,4.21589,2.44877,0.115522,0.259429,0.293701,28.9885,0.754962,-2.65758,1.28287,0.00721581,0.838174,1.92372,0.617615,6.62185,10.2247
0.00343963,0.0515646,0.00138518,0.144889,2383.65,0.153349,0.0588685,232.738,163.054,0.358081,3.49966,2.53002,0.136871,0.246793,0.331376,17.7639,0.543553,-1.35031,2.42698,0.0126196,0.357981,3.09759,1.08724,9.55647,13.2179
0.00517577,0.0768155,0.00108375,0.0902023,1571.47,0.214103,0.0502544,144.924,89.993,0.473662,7.33596,1.98576,0.0729096,0.164539,0.37846,26.7579,0.613383,-2.44381,3.33283,0.00907391,0.494038,1.85368,0.473491,5.17413,7.07008
0.00558259,0.0516038,0.00164695,0.0688847,1955.14,0.2731,0.0602833,103.331,170.359,0.447033,3.13451,1.8845,0.122237,0.344788,0.477398,36.3203,0.900051,-2.08227,1.46775,0.0107144,0.584372,1.70343,0.894871,6.55063,5.97363
0.00634381,0.0503201,0.000843753,0.168296,1672.41,0.321982,0.0713182,175.56,171.826,0.343296,3.33814,1.05957,0.143431,0.193458,0.401658,15.3819,1.00498,-1.25617,1.61425,0.0111372,0.416442,1.59165,1.22475,10.2792,5.13689
0.00593258,0.0989629,0.00139096,0.143426,1862.51,0.303934,0.0407085,117.201,62.351,0.409193,5.63758,2.51388,0.127031,0.251566,0.700279,13.3036,1.47996,-2.11626,1.86687,0.0067092,0.502248,1.85017,1.2815,3.6845,10.2334
0.00339702,0.0469584,0.00116404,0.162987,1267.2,0.352978,0.0659773,215.884,141.359,0.485774,4.40018,2.83416,0.101255,0.292768,0.387364,31.3651,0.610732,-2.31596,1.44286,0.00535574,0.752545,3.15978,0.725921,10.0986,9.92544
0.00608051,0.0870529,0.000673255,0.156931,1433.34,0.202198,0.0396827,255.349,85.5298,0.341492,2.87859,1.89339,0.068001,0.181509,0.651643,26.1753,0.718764,-1.48004,2.68895,0.00608418,0.921046,2.77847,0.936804,6.48261,7.45876
0.00696666,0.100934,0.00135373,0.170839,2034.42,0.368273,0.0466949,125.573,133.582,0.343323,5.50722,1.59549,0.124378,0.164322,0.45669,18.6209,1.49249,-1.70545,2.65798,0.0113276,0.635527,2.63656,0.757113,6.54517,8.75694
0.00482653,0.0822908,0.0014,0.102862,1300.18,0.144609,0.041702,145.273,179.833,0.451029,6.89092,2.73549,0.0873686,0.284774,0.32082,27.211,0.851792,-3.16418,3.15039,0.0126899,0.487484,1.1707,0.59474,8.85374,5.74158
0.0068683,0.0873218,0.000824108,0.110383,1255.24,0.32107,0.0742076,197.622,85.3597,0.524249,3.96904,1.82612,0.116848,0.348905,0.629355,36.6589,0.912078,-1.34436,2.93428,0.00543005,0.849774,1.39086,0.723661,10.0991,10.2198
0.00590879,0.0830011,0.00115739,0.133971,1340.55,0.39184,0.0690011,198.399,137.718,0.523203,5.6961,2.63606,0.0943778,0.154673,0.457929,35.8557,0.543441,-2.07775,1.55733,0.00440768,0.85311,3.18239,0.995462,10.3414,10.7507
0.00638317,0.066483,0.00141923,0.0891094,2098.12,0.143685,0.0449083,143.383,64.7036,0.338835,3.4416,1.90375,0.0573786,0.340157,0.705243,34.6694,1.20556,-2.52276,2.58479,0.0109375,0.75152,2.17609,0.649651,7.98463,7.43709
0.0063056,0.0608435,0.00104288,0.144708,947.925,0.380328,0.0332186,265.291,83.1998,0.261908,3.52555,2.83706,0.0762919,0.3394,0.399913,34.6724,1.34735,-2.58499,3.08256,0.00803854,0.726203,2.8164,1.13581,10.0028,5.90296
0.00386263,0.0506926,0.00130126,0.0973035,818.911,0.390697,0.0716436,109.049,119.394,0.467514,6.67687,2.37379,0.131685,0.238201,0.642497,13.3593,1.38925,-3.37725,2.02518,0.00946617,0.331032,1.12486,1.05179,8.14968,7.28184
0.00675307,0.0843639,0.00128161,0.136545,1855.1,0.365863,0.0521404,262.415,98.9735,0.380609,4.32593,1.58732,0.0850679,0.24095,0.745155,24.243,0.798473,-2.47219,3.3428,0.00650997,0.311736,2.24826,1.16321,7.71434,11.6456
0.0055504,0.0701518,0.001252,0.0800224,1148.59,0.185717,0.0492548,231.571,169.396,0.48165,4.24592,1.41571,0.101007,0.135404,0.252882,32.7414,0.787249,-2.27498,2.80651,0.0076244,0.919475,2.46749,1.28822,8.31155,6.40275
0.00742766,0.104695,0.00157166,0.174953,1623.04,0.218152,0.0569275,190.008,145.266,0.462166,4.86284,2.28687,0.128465,0.338478,0.629398,32.7427,1.39785,-2.12048,3.23774,0.00671534,0.861148,2.04588,0.654251,7.16764,7.44735
0.00287976,0.0485848,0.00154574,0.172045,2335.54,0.228816,0.0306501,268.043,147.758,0.359262,6.62101,2.81119,0.0819254,0.213275,0.741977,26.37,0.568359,-1.46564,2.22768,0.00558036,0.461358,3.31308,0.960944,6.63469,10.2833
0.00590458,0.0834551,0.00125176,0.07694,1039.61,0.227654,0.0651942,227.493,78.3993,0.175664,4.15564,2.64221,0.0857826,0.227816,0.287221,22.2812,0.635963,-2.96752,1.25161,0.012033,0.653375,2.55564,1.07716,6.44741,12.5016
0.00580275,0.0786809,0.00147359,0.124106,1317.87,0.240786,0.0654193,188.952,93.1871,0.438041,7.1907,1.31468,0.0881324,0.345202,0.532651,20.0731,1.03127,-3.11823,1.15112,0.0044957,0.806556,2.83237,0.712668,5.46286,11.8051
0.00283086,0.0412114,0.000795378,0.173947,1618.35,0.240019,0.0659855,102.736,87.7658,0.295491,7.37271,2.50219,0.0581251,0.242785,0.578082,20.5965,1.22835,-2.73888,2.00266,0.00875198,0.420045,1.79041,1.17826,5.37226,13.1053
